Recency,Monetary,Frequency
28.28638026828722,1.5334310313787356,1
20.718232672660903,1.6193089459085415,1
19.316088687452126,1.6452901935548105,1
22.012981923390647,1.7567841538921976,1
13.508573223809634,1.5715392507990718,1
22.383598910000035,1.7550439790058683,1
26.345505415254063,1.6439959823518577,1
26.806577149727794,1.345944939915277,1
22.74680440591134,1.4401014540144255,1
21.073057964321567,1.5578451309485173,1
32.46116772738247,1.4385648785524097,1
22.054540574903463,1.739844174292605,1
19.938447468619053,1.5592081860523488,1
19.168969760076084,1.2357792481704535,1
28.94669252202999,1.5298307269559792,1
26.411989865157356,1.5006455643252261,1
13.656926219984529,1.4433433933881727,1
17.228212997262357,1.49299082773983,1
29.50206637478901,1.3025258733088478,1
21.971326521685434,1.4407611840964185,1
21.506549991627228,1.5100339032031427,1
26.64305423786718,1.353887441143231,1
11.906844187704497,1.1116175443801715,1
18.769795825857315,1.6230129540440645,1
20.07874620522604,1.7173443536280173,1
25.530736425678196,1.4684515723876128,1
25.530736425678196,1.3308317646057786,1
27.668808959996603,1.8669787236596707,1
31.681527702832042,1.5721114259004105,1
30.04455697601329,1.4600303157192203,1
11.906844187704497,1.3271968617021277,1
25.496080561369478,1.4385648785524097,1
18.360076087052573,1.5049218604719308,1
29.06472580568675,1.3190348568717332,1
26.64305423786718,1.5030695381453765,1
11.82019468487168,1.3735918876785567,1
17.002305036737233,1.6690322261877848,1
33.71016161902512,1.816227317923898,1
22.826550309586594,1.2763452613426045,1
16.59808752956389,1.4554335449618778,1
22.219819823504476,1.5560293893330206,1
24.60981925482943,1.3425100134968837,1
31.944092097419528,1.6410317396246399,1
29.588558166897165,1.7595810219353032,1
19.11962468554794,1.4257343466641017,1
26.61019863587252,1.33727755053176,1
31.865610776324566,1.2910307480102954,1
12.49432714118387,1.4635979673715391,1
28.88744792151616,1.4951033688069915,1
20.401548667281155,1.3885791779764993,1
21.67697693701845,1.2158442936845115,1
12.078026089079227,1.513886473779293,1
20.30995780848788,1.3028003565174944,1
18.411894144974767,1.6227146992938584,1
19.606316658909318,1.3316110701502486,1
19.36482717142611,1.5732834699704321,1
20.44715639614018,1.6372287514794572,1
32.63969331929948,1.2236369880867395,1
21.3776336428769,1.2940520056360576,1
22.30189456154941,1.531322046231063,1
25.42659206741452,1.331371593252127,1
25.94211494247464,1.467340293277379,1
23.643939825703644,1.6221415315795475,1
19.70190670248828,1.5813026394221446,1
17.885537672031496,1.9751885212627258,1
16.887992928869554,1.6758327588896444,1
16.48041839496349,1.628927145794792,1
12.656473097510837,1.4102568730178429,1
30.79482796939932,1.5896756831449852,1
19.558308466579074,1.6397814081583124,1
29.530932479984905,1.5992516290306245,1
24.897699748773352,1.8008344218183907,1
33.09315743627954,1.5360738144676624,1
11.732817924409618,1.4436850672540484,1
20.30995780848788,1.56728992946466,1
25.976030018869665,1.4179737262272485,1
20.67335478632044,1.7801476635645725,1
20.852158370065432,1.6531340550321005,1
16.421206689557643,1.5953836716219143,1
28.857768161813784,1.5903715043549533,1
14.578762851928165,1.4268181057047877,1
27.668808959996603,1.4044513097903657,1
23.063749148647194,1.3568745537067717,1
23.90875321689628,1.6068806826373245,1
18.769795825857315,1.439579004446268,1
32.48674769575799,1.6462944764967513,1
20.89656709042654,1.2550337934293045,1
14.510274637659855,1.9087684899548534,1
22.985018727508706,1.4244182377712247,1
29.530932479984905,1.4509524359688208,1
28.28638026828722,1.298505779508223,1
19.020468506672536,1.4244182377712247,1
24.095701577169727,1.493069505571649,1
26.511325949037136,1.4797794595502727,1
31.389483492518192,1.6432736990089036,1
23.413997307926362,1.0905934368445869,1
14.019855842293786,1.5287793188772425,1
23.063749148647194,1.2850818337524232,1
19.11962468554794,1.4244182377712247,1
28.347209596325502,1.6819395085489495,1
22.985018727508706,1.221664125557214,1
34.313113579056974,1.449699689502356,1
28.94669252202999,1.5480124908725932,1
23.87114549381597,1.403109554142898,1
28.738662878103423,1.6635689618373102,1
27.731344559230465,1.5611702869401265,1
19.070124713305777,1.5778282040027647,1
18.87054882707948,1.5641868118367643,1
16.945264231412562,1.3921237057479814,1
19.606316658909318,1.3641568561066026,1
27.63747453282146,1.6645038536785335,1
18.87054882707948,1.657751323778403,1
24.9690256775031,1.8994223434211883,1
14.84901942213125,1.5695215202007142,1
18.566301859044277,1.222948431005654,1
25.840036011316975,1.5240912951272159,1
29.55976303754411,1.6952303029108462,1
15.047979307852378,1.5285855266783057,1
26.904094345154597,1.7194983751738424,1
26.077445001027645,1.2932648110467664,1
11.555814234541229,1.5850351771960047,1
25.599872747906268,1.412395478824895,1
21.80372494885678,1.5985915460487146,1
29.24065174789302,1.3481114856713152,1
28.528720154722226,1.5084985073871429,1
